Purchase ID,Item Name,Buyer Name,Purchase Email,Buyer Email,Do not contact?,Purchase Date,Purchase Time (UTC timezone),Subtotal ($),Taxes ($),Tax Type,Shipping ($),Sale Price ($),Fees ($),Net Total ($),Tip ($),Tax Included in Price?,Street Address,City,Zip Code,State,Country,Referrer,Refunded?,Partial Refund ($),Fully Refunded?,Disputed?,Dispute Won?,Access Revoked?,Variants,Discount Code,Recurring Charge?,Free trial purchase?,Pre-order authorization?,Product ID,Order Number,Pre-order authorization time (UTC timezone),Custom Fields,Item Price ($),Variants Price ($),Giftee Email,SKU ID,Quantity,Recurrence,Affiliate,Affiliate commission ($),Discover?,Cancellation Date,Subscription End Date,Rating,Review,License Key,License Key Activation Count,License Key Enabled?,Payment Type,PayPal Transaction ID,PayPal Fee Amount,PayPal Fee Currency,Stripe Transaction ID,Stripe Fee Amount,Stripe Fee Currency,Purchasing Power Parity Discounted?,Upsold?,Sent Abandoned Cart Email?,UTM Source,UTM Medium,UTM Campaign,UTM Term,UTM Content
DEMOPID000393==,Acme Pro,Reese Dubois,reese.dubois61@example.com,reese.dubois61@example.com,0,2024-02-28,2024-02-28 17:25:33 +0000,190.0,0.0,,0.0,190.0,18.00,172.00,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Startup),,0,0,0,demoPID,102020,,{},190.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000485==,Acme Pro,Hayden Ortiz,hayden.ortiz68@example.com,hayden.ortiz68@example.com,0,2024-02-29,2024-02-29 10:29:50 +0000,84.2,0.0,,0.0,84.2,8.75,75.40,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),welcome15,1,0,0,demoPID,102497,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001400==,Acme Pro,Hayden Johnson,hayden.johnson182@example.com,hayden.johnson182@example.com,0,2024-03-02,2024-03-02 13:18:57 +0000,19.0,0.0,,0.0,19.0,2.28,16.72,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,107028,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000860==,Acme Pro,Rowan Ortiz,rowan.ortiz108@example.com,rowan.ortiz108@example.com,0,2024-03-03,2024-03-03 17:27:36 +0000,49.0,0.0,,0.0,49.0,4.92,44.08,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104305,,{},49.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000434==,Acme Pro,Morgan Muller,morgan.muller64@example.com,morgan.muller64@example.com,0,2024-03-09,2024-03-09 05:06:58 +0000,19.0,0.0,,0.0,19.0,2.32,16.68,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102221,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000326==,Acme Pro,Morgan Ortiz,morgan.ortiz51@example.com,morgan.ortiz51@example.com,0,2024-03-14,2024-03-14 06:21:38 +0000,99.0,0.0,,0.0,99.0,10.83,88.17,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,101683,,{},99.0,,,,1,monthly,,0.0,0,2026-05-15 00:00:00 UTC,2026-06-14,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001195==,Acme Pro,Rowan Johnson,rowan.johnson150@example.com,rowan.johnson150@example.com,0,2024-03-17,2024-03-17 21:36:34 +0000,36.8,0.0,,0.0,36.8,3.78,32.97,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Business),launch25,1,0,0,demoPID,106021,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000574==,Acme Pro,Hayden Nguyen,hayden.nguyen82@example.com,hayden.nguyen82@example.com,0,2024-03-20,2024-03-20 02:12:08 +0000,5.4,0.0,,0.0,5.4,0.54,4.86,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Personal),blackfriday,1,0,0,demoPID,102926,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000128==,Acme Pro,Morgan Andersson,morgan.andersson18@example.com,morgan.andersson18@example.com,0,2024-03-21,2024-03-21 03:53:12 +0000,19.0,0.0,,0.0,19.0,2.16,16.84,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,100624,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000005==,Acme Pro,Taylor Smith,taylor.smith0@example.com,taylor.smith0@example.com,0,2024-03-26,2024-03-26 06:48:21 +0000,9.0,0.0,,0.0,9.0,0.91,8.09,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100032,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000486==,Acme Pro,Hayden Ortiz,hayden.ortiz68@example.com,hayden.ortiz68@example.com,0,2024-03-29,2024-03-29 11:30:06 +0000,84.2,0.0,,0.0,84.2,9.33,74.82,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),welcome15,1,0,0,demoPID,102501,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000064==,Acme Pro,Hayden Smith,hayden.smith8@example.com,hayden.smith8@example.com,0,2024-03-30,2024-03-30 09:23:57 +0000,90.0,0.0,,0.0,90.0,8.56,81.44,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Personal),,0,0,0,demoPID,100312,,{},90.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001401==,Acme Pro,Hayden Johnson,hayden.johnson182@example.com,hayden.johnson182@example.com,0,2024-04-02,2024-04-02 08:33:20 +0000,19.0,0.0,,0.0,19.0,2.18,16.82,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,107033,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000255==,Acme Pro,Jordan Rossi,jordan.rossi42@example.com,jordan.rossi42@example.com,0,2024-04-03,2024-04-03 21:09:58 +0000,16.1,0.0,,0.0,16.1,1.51,14.64,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),welcome15,0,0,0,demoPID,101297,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000861==,Acme Pro,Rowan Ortiz,rowan.ortiz108@example.com,rowan.ortiz108@example.com,0,2024-04-03,2024-04-03 21:25:48 +0000,49.0,0.0,,0.0,49.0,5.61,43.39,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104311,,{},49.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000435==,Acme Pro,Morgan Muller,morgan.muller64@example.com,morgan.muller64@example.com,0,2024-04-09,2024-04-09 07:12:39 +0000,19.0,0.0,,0.0,19.0,2.11,16.89,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102223,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000327==,Acme Pro,Morgan Ortiz,morgan.ortiz51@example.com,morgan.ortiz51@example.com,0,2024-04-14,2024-04-14 22:20:46 +0000,99.0,0.0,,0.0,99.0,10.15,88.85,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,101686,,{},99.0,,,,1,monthly,,0.0,0,2026-05-15 00:00:00 UTC,2026-06-14,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001196==,Acme Pro,Rowan Johnson,rowan.johnson150@example.com,rowan.johnson150@example.com,0,2024-04-17,2024-04-17 06:48:02 +0000,36.8,0.0,,0.0,36.8,3.78,32.97,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Business),launch25,1,0,0,demoPID,106024,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000575==,Acme Pro,Hayden Nguyen,hayden.nguyen82@example.com,hayden.nguyen82@example.com,0,2024-04-20,2024-04-20 05:28:29 +0000,5.4,0.0,,0.0,5.4,0.52,4.88,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Personal),blackfriday,1,0,0,demoPID,102928,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000129==,Acme Pro,Morgan Andersson,morgan.andersson18@example.com,morgan.andersson18@example.com,0,2024-04-21,2024-04-21 05:19:00 +0000,19.0,0.0,,0.0,19.0,1.88,17.12,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,100629,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000758==,Acme Pro,Reese Smith,reese.smith100@example.com,reese.smith100@example.com,0,2024-04-25,2024-04-25 04:53:03 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Personal),oss100,0,0,0,demoPID,103799,,{},9.0,,,,1,monthly,,0.0,0,2026-05-29 00:00:00 UTC,2026-06-25,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000006==,Acme Pro,Taylor Smith,taylor.smith0@example.com,taylor.smith0@example.com,0,2024-04-26,2024-04-26 03:22:54 +0000,9.0,0.0,,0.0,9.0,0.84,8.16,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100034,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000487==,Acme Pro,Hayden Ortiz,hayden.ortiz68@example.com,hayden.ortiz68@example.com,0,2024-04-29,2024-04-29 14:20:04 +0000,84.2,0.0,,0.0,84.2,10.00,74.15,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),welcome15,1,0,0,demoPID,102509,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001402==,Acme Pro,Hayden Johnson,hayden.johnson182@example.com,hayden.johnson182@example.com,0,2024-05-02,2024-05-02 10:47:31 +0000,19.0,0.0,,0.0,19.0,2.39,16.61,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,107040,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000862==,Acme Pro,Rowan Ortiz,rowan.ortiz108@example.com,rowan.ortiz108@example.com,0,2024-05-03,2024-05-03 17:30:11 +0000,49.0,0.0,,0.0,49.0,5.22,43.78,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104315,,{},49.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000256==,Acme Pro,Jordan Rossi,jordan.rossi42@example.com,jordan.rossi42@example.com,0,2024-05-03,2024-05-03 20:44:42 +0000,16.1,0.0,,0.0,16.1,1.65,14.50,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),welcome15,1,0,0,demoPID,101303,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000436==,Acme Pro,Morgan Muller,morgan.muller64@example.com,morgan.muller64@example.com,0,2024-05-09,2024-05-09 11:17:50 +0000,19.0,0.0,,0.0,19.0,1.90,17.10,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102232,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000328==,Acme Pro,Morgan Ortiz,morgan.ortiz51@example.com,morgan.ortiz51@example.com,0,2024-05-14,2024-05-14 04:48:23 +0000,99.0,0.0,,0.0,99.0,12.77,86.23,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,101692,,{},99.0,,,,1,monthly,,0.0,0,2026-05-15 00:00:00 UTC,2026-06-14,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001197==,Acme Pro,Rowan Johnson,rowan.johnson150@example.com,rowan.johnson150@example.com,0,2024-05-17,2024-05-17 03:17:09 +0000,36.8,0.0,,0.0,36.8,3.80,32.95,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Business),launch25,1,0,0,demoPID,106027,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000576==,Acme Pro,Hayden Nguyen,hayden.nguyen82@example.com,hayden.nguyen82@example.com,0,2024-05-20,2024-05-20 17:22:49 +0000,5.4,0.0,,0.0,5.4,0.57,4.83,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Personal),blackfriday,1,0,0,demoPID,102934,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000995==,Acme Pro,Quinn Lee,quinn.lee121@example.com,quinn.lee121@example.com,0,2024-05-20,2024-05-20 22:44:36 +0000,190.0,0.0,,0.0,190.0,23.38,166.62,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Startup),,0,0,0,demoPID,105007,,{},190.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000130==,Acme Pro,Morgan Andersson,morgan.andersson18@example.com,morgan.andersson18@example.com,0,2024-05-21,2024-05-21 01:03:35 +0000,19.0,0.0,,0.0,19.0,1.81,17.19,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,100638,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000364==,Acme Pro,Sam Lee,sam.lee58@example.com,sam.lee58@example.com,0,2024-05-24,2024-05-24 05:59:58 +0000,19.0,0.0,,0.0,19.0,2.38,16.62,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Startup),,0,0,0,demoPID,101894,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000759==,Acme Pro,Reese Smith,reese.smith100@example.com,reese.smith100@example.com,0,2024-05-25,2024-05-25 06:48:34 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Personal),oss100,1,0,0,demoPID,103804,,{},9.0,,,,1,monthly,,0.0,0,2026-05-29 00:00:00 UTC,2026-06-25,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000007==,Acme Pro,Taylor Smith,taylor.smith0@example.com,taylor.smith0@example.com,0,2024-05-26,2024-05-26 01:46:29 +0000,9.0,0.0,,0.0,9.0,1.03,7.97,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100040,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000929==,Acme Pro,Drew Andersson,drew.andersson114@example.com,drew.andersson114@example.com,0,2024-05-28,2024-05-28 20:56:36 +0000,99.0,0.0,,0.0,99.0,11.41,87.59,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,0,0,0,demoPID,104663,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000488==,Acme Pro,Hayden Ortiz,hayden.ortiz68@example.com,hayden.ortiz68@example.com,0,2024-05-29,2024-05-29 22:07:01 +0000,84.2,0.0,,0.0,84.2,7.72,76.43,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),welcome15,1,0,0,demoPID,102514,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001403==,Acme Pro,Hayden Johnson,hayden.johnson182@example.com,hayden.johnson182@example.com,0,2024-06-02,2024-06-02 21:40:51 +0000,19.0,0.0,,0.0,19.0,2.13,16.87,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,107043,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000863==,Acme Pro,Rowan Ortiz,rowan.ortiz108@example.com,rowan.ortiz108@example.com,0,2024-06-03,2024-06-03 15:16:19 +0000,49.0,0.0,,0.0,49.0,5.51,43.49,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104321,,{},49.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000257==,Acme Pro,Jordan Rossi,jordan.rossi42@example.com,jordan.rossi42@example.com,0,2024-06-03,2024-06-03 22:05:19 +0000,16.1,0.0,,0.0,16.1,1.54,14.61,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),welcome15,1,0,0,demoPID,101310,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000291==,Acme Pro,Casey Johnson,casey.johnson45@example.com,casey.johnson45@example.com,0,2024-06-08,2024-06-08 14:02:18 +0000,161.5,0.0,,0.0,161.5,14.94,146.56,0.0,,,,,,France,direct,0,0.0,0,0,0,0,(Startup),welcome15,0,0,0,demoPID,101493,,{},190.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000437==,Acme Pro,Morgan Muller,morgan.muller64@example.com,morgan.muller64@example.com,0,2024-06-09,2024-06-09 12:29:36 +0000,19.0,0.0,,0.0,19.0,1.77,17.23,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102239,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000329==,Acme Pro,Morgan Ortiz,morgan.ortiz51@example.com,morgan.ortiz51@example.com,0,2024-06-14,2024-06-14 10:15:29 +0000,99.0,0.0,,0.0,99.0,11.13,87.87,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,101701,,{},99.0,,,,1,monthly,,0.0,0,2026-05-15 00:00:00 UTC,2026-06-14,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001198==,Acme Pro,Rowan Johnson,rowan.johnson150@example.com,rowan.johnson150@example.com,0,2024-06-17,2024-06-17 11:35:10 +0000,36.8,0.0,,0.0,36.8,3.55,33.20,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Business),launch25,1,0,0,demoPID,106034,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000577==,Acme Pro,Hayden Nguyen,hayden.nguyen82@example.com,hayden.nguyen82@example.com,0,2024-06-20,2024-06-20 14:16:54 +0000,5.4,0.0,,0.0,5.4,0.58,4.82,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Personal),blackfriday,1,0,0,demoPID,102938,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000131==,Acme Pro,Morgan Andersson,morgan.andersson18@example.com,morgan.andersson18@example.com,0,2024-06-21,2024-06-21 04:40:55 +0000,19.0,0.0,,0.0,19.0,2.24,16.76,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,100643,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000365==,Acme Pro,Sam Lee,sam.lee58@example.com,sam.lee58@example.com,0,2024-06-24,2024-06-24 12:50:31 +0000,19.0,0.0,,0.0,19.0,2.47,16.53,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101895,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000760==,Acme Pro,Reese Smith,reese.smith100@example.com,reese.smith100@example.com,0,2024-06-25,2024-06-25 11:52:28 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Personal),oss100,1,0,0,demoPID,103805,,{},9.0,,,,1,monthly,,0.0,0,2026-05-29 00:00:00 UTC,2026-06-25,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000008==,Acme Pro,Taylor Smith,taylor.smith0@example.com,taylor.smith0@example.com,0,2024-06-26,2024-06-26 12:05:35 +0000,9.0,0.0,,0.0,9.0,0.85,8.15,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100049,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000930==,Acme Pro,Drew Andersson,drew.andersson114@example.com,drew.andersson114@example.com,0,2024-06-28,2024-06-28 20:34:19 +0000,99.0,0.0,,0.0,99.0,10.98,88.02,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,104670,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000489==,Acme Pro,Hayden Ortiz,hayden.ortiz68@example.com,hayden.ortiz68@example.com,0,2024-06-29,2024-06-29 21:51:10 +0000,84.2,0.0,,0.0,84.2,9.75,74.40,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),welcome15,1,0,0,demoPID,102520,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001404==,Acme Pro,Hayden Johnson,hayden.johnson182@example.com,hayden.johnson182@example.com,0,2024-07-02,2024-07-02 04:03:14 +0000,19.0,0.0,,0.0,19.0,1.75,17.25,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,107051,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000258==,Acme Pro,Jordan Rossi,jordan.rossi42@example.com,jordan.rossi42@example.com,0,2024-07-03,2024-07-03 10:52:08 +0000,16.1,0.0,,0.0,16.1,1.70,14.45,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),welcome15,1,0,0,demoPID,101319,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000864==,Acme Pro,Rowan Ortiz,rowan.ortiz108@example.com,rowan.ortiz108@example.com,0,2024-07-03,2024-07-03 12:47:08 +0000,49.0,0.0,,0.0,49.0,5.93,43.07,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104327,,{},49.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000438==,Acme Pro,Morgan Muller,morgan.muller64@example.com,morgan.muller64@example.com,0,2024-07-09,2024-07-09 07:19:43 +0000,19.0,0.0,,0.0,19.0,2.46,16.54,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102243,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000330==,Acme Pro,Morgan Ortiz,morgan.ortiz51@example.com,morgan.ortiz51@example.com,0,2024-07-14,2024-07-14 07:09:06 +0000,99.0,0.0,,0.0,99.0,9.97,89.03,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,101703,,{},99.0,,,,1,monthly,,0.0,0,2026-05-15 00:00:00 UTC,2026-06-14,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001199==,Acme Pro,Rowan Johnson,rowan.johnson150@example.com,rowan.johnson150@example.com,0,2024-07-17,2024-07-17 18:02:08 +0000,36.8,0.0,,0.0,36.8,3.67,33.08,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Business),launch25,1,0,0,demoPID,106042,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000971==,Acme Pro,Drew Garcia,drew.garcia119@example.com,drew.garcia119@example.com,0,2024-07-18,2024-07-18 01:36:41 +0000,19.0,0.0,,0.0,19.0,1.86,17.14,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),,0,0,0,demoPID,104896,,{},19.0,,,,1,monthly,,0.0,0,2026-05-21 00:00:00 UTC,2026-06-18,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001037==,Acme Pro,Jamie Johnson,jamie.johnson129@example.com,jamie.johnson129@example.com,0,2024-07-20,2024-07-20 14:55:39 +0000,39.2,0.0,,0.0,39.2,3.81,35.39,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Business),friend20,0,0,0,demoPID,105217,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000578==,Acme Pro,Hayden Nguyen,hayden.nguyen82@example.com,hayden.nguyen82@example.com,0,2024-07-20,2024-07-20 21:19:52 +0000,5.4,0.0,,0.0,5.4,0.51,4.89,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Personal),blackfriday,1,0,0,demoPID,102940,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000132==,Acme Pro,Morgan Andersson,morgan.andersson18@example.com,morgan.andersson18@example.com,0,2024-07-21,2024-07-21 00:36:18 +0000,19.0,0.0,,0.0,19.0,1.79,17.21,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,100651,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000366==,Acme Pro,Sam Lee,sam.lee58@example.com,sam.lee58@example.com,0,2024-07-24,2024-07-24 09:56:02 +0000,19.0,0.0,,0.0,19.0,2.42,16.58,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101898,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000761==,Acme Pro,Reese Smith,reese.smith100@example.com,reese.smith100@example.com,0,2024-07-25,2024-07-25 19:55:43 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Personal),oss100,1,0,0,demoPID,103807,,{},9.0,,,,1,monthly,,0.0,0,2026-05-29 00:00:00 UTC,2026-06-25,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000009==,Acme Pro,Taylor Smith,taylor.smith0@example.com,taylor.smith0@example.com,0,2024-07-26,2024-07-26 19:56:55 +0000,9.0,0.0,,0.0,9.0,1.11,7.89,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100054,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000931==,Acme Pro,Drew Andersson,drew.andersson114@example.com,drew.andersson114@example.com,0,2024-07-28,2024-07-28 07:51:05 +0000,99.0,0.0,,0.0,99.0,10.82,88.18,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,104676,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
